,name,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,type,coddistsec,subtypes
2563,Restaurante Yarza,4.7,378,39.464223499999996,-0.3642268,restaurante,0254,restaurant
2564,Restaurante M,4.1,349,39.4685,-0.367261,restaurante,0238,restaurant
2565,Restaurante Jauja,4.2,303,39.4758819,-0.3656043,restaurante,0601,restaurant
2566,Restaurante MoN,3.2,506,39.47268649999999,-0.3760736,restaurante,0128,restaurant
2567,Restaurante Fusion Valencia,3.7,74,39.473822999999996,-0.37402399999999997,restaurante,0105,restaurant
2568,Le Bistrot,4.4,96,39.471543200000006,-0.359094,restaurante,0607,restaurant
2569,Manaw - Nikkei Bar,4.7,684,39.47168,-0.378961,restaurante,0126,restaurant
2570,Restaurant Yuso,4.4,939,39.479180299999996,-0.378915,restaurante,0110,restaurant
2571,Bar Restaurante José II,3.8,31,39.49165120000001,-0.3861625,restaurante,1615,restaurant
2572,BAR-RESTAURANTE EL REFUGIO,3.4,17,39.491516299999994,-0.37714580000000003,restaurante,1522,restaurant
2573,Restaurante del Este,4.5,506,39.4849823,-0.3745232,restaurante,0515,restaurant
2574,Restaurante Manú,4.0,157,39.4831175,-0.3821744,restaurante,0507,restaurant
2575,BAR RESTAURANTE ABC,3.7,127,39.4873093,-0.38994120000000004,restaurante,0412,restaurant
2576,Bar Restaurante Ana,4.3,118,39.49569109999999,-0.3809048,restaurante,1617,bar
2577,Restaurant Taplà,4.4,816,39.4849709,-0.3785055,restaurante,0514,restaurant
2578,SONDELLUNA RESTAURANT SHOW,4.5,230,39.4838028,-0.376616,restaurante,0513,restaurant
2579,El Rincón de Milena,0.0,0,39.4789178,-0.3762993,restaurante,0111,restaurant
2580,Ricard Camarena Restaurant,4.7,834,39.4854049,-0.3847374,restaurante,0505,restaurant
2581,Restaurante Los Amigos,3.8,255,39.4917985,-0.37879,restaurante,1532,restaurant
2582,Asador Andrada,4.4,83,39.47301239999999,-0.35125100000000004,restaurante,1317,restaurant
2583,Jacaré Restaurante & Bar,4.3,572,39.469984100000005,-0.357129,restaurante,0615,meal_delivery
2584,Feliz Restaurante,4.1,444,39.462517,-0.3609921,restaurante,1001,bar
2585,Restaurante El Kapricho,4.0,311,39.4605751,-0.3390067,restaurante,1101,restaurant
2586,Bar Restaurante Karibu,4.0,163,39.473844,-0.3442682,restaurante,1314,bar
2587,090 zeronovanta RestoBar,4.8,116,39.4716555,-0.3459723,restaurante,1308,bar
2588,Restaurante SUQUET La Francesa del Carmen,4.5,631,39.4681734,-0.3593381,restaurante,0614,restaurant
2589,Restaurante Tapís,4.8,5,39.478389899999996,-0.3537004,restaurante,1328,bar
2590,Restaurante los Malagueños,3.7,897,39.47620879999999,-0.3484638,restaurante,1324,restaurant
2591,Guako Restaurante,4.7,438,39.46945059999999,-0.35631640000000003,restaurante,0614,restaurant
2592,Restaurante Flor de Valencia | Arrocería,4.6,1242,39.468193400000004,-0.3557639,restaurante,1218,restaurant
2593,Restaurante la Sacristía,4.4,117,39.472706099999996,-0.3589093,restaurante,0608,bar
2594,Asador Casa Vidal,4.4,550,39.46027780000001,-0.34305559999999996,restaurante,1231,restaurant
2595,Restaurante Valencia Pilsener,4.1,348,39.4632769,-0.35770640000000004,restaurante,1237,restaurant
2596,Restaurante Layali,4.5,192,39.4740706,-0.346387,restaurante,1313,restaurant
2597,restaurante TodoGigante,3.8,1057,39.4766114,-0.3484532,restaurante,1324,restaurant
2598,Restaurante Cinquecento,4.3,587,39.46810929999999,-0.35931690000000005,restaurante,0614,restaurant
2599,Restaurant Sol Asteca,4.5,1280,39.46202279999999,-0.3469811,restaurante,1226,restaurant
2600,Transito Bar Restaurante,4.5,308,39.458909399999996,-0.3470685,restaurante,1242,restaurant
2601,Restaurante Che Tango,4.4,143,39.4588998,-0.34400790000000003,restaurante,1242,restaurant
2602,La FABrica,4.5,720,39.46150479999999,-0.3343808,restaurante,1104,restaurant
2603,El Kiosko,4.1,447,39.4582367,-0.35029920000000003,restaurante,1241,restaurant
2604,Bar Cerveceria Costa Blanca,3.9,1030,39.460374200000004,-0.3329875,restaurante,1104,bar
2605,Restaurante la Ruana,4.3,1104,39.461509899999996,-0.33728769999999997,restaurante,1104,restaurant
2606,48 Gastro Club,3.7,716,39.4576321,-0.3493355,restaurante,1241,bar
2607,Restaurante Pato Laqueado,4.1,485,39.45855170000001,-0.349972,restaurante,1241,restaurant
2608,La Mafia se sienta a la mesa,4.0,1292,39.46035379999999,-0.3511114,restaurante,1241,restaurant
2609,Motes Gastrobar,2.8,66,39.458054499999996,-0.347009,restaurante,1242,restaurant
2610,Beirut,4.3,1155,39.4570277,-0.34858320000000004,restaurante,1241,meal_delivery
2611,Restaurante la Pequeña Pulperia,3.9,517,39.4594713,-0.3496387,restaurante,1241,bar
2612,"La Taberna, vinos y tapas.",3.6,688,39.45766029999999,-0.3462385,restaurante,1242,bar
2613,"Restaurante La Tagliatella | CC. Aqua, Valencia",4.0,991,39.456449,-0.3460473,restaurante,1242,restaurant
2614,La Tagliatella,4.1,1522,39.453198799999996,-0.3536488,restaurante,1040,restaurant
2615,CASA VALENTÍN,4.2,675,39.4540931,-0.35795170000000004,restaurante,1040,restaurant
2616,La Cantonà,4.4,268,39.4798276,-0.3566638,restaurante,1424,restaurant
2617,Bar Restaurante Latino Mari II,4.1,46,39.49329229999999,-0.37108379999999996,restaurante,1505,restaurant
2618,Restaurante Casa Aparicio,4.3,655,39.4913727,-0.3673892,restaurante,1533,restaurant
2619,Xingú,4.4,1267,39.480699,-0.355995,restaurante,1424,restaurant
2620,Brasas & Calderos,4.2,210,39.488486,-0.3679321,restaurante,1502,bar
2621,Yügen Bar,4.7,77,39.482927399999994,-0.3579039,restaurante,1401,restaurant
2622,Restaurante Vera Park,3.4,174,39.4808901,-0.35547280000000003,restaurante,1424,restaurant
2623,La Mosqueta,4.0,556,39.485827799999996,-0.3587265,restaurante,1407,restaurant
2624,Pantanal,4.3,132,39.483042700000006,-0.3582329,restaurante,1401,restaurant
2625,Restaurante Nágora,4.1,241,39.4934703,-0.35961350000000003,restaurante,1533,bar
2626,El Tormes,4.1,196,39.4812643,-0.3550595,restaurante,1424,restaurant
2627,Restaurante Hanazono,4.3,613,39.4803939,-0.3566769,restaurante,1424,restaurant
2628,Restaurante Tevar SL,4.2,472,39.491541999999995,-0.36005909999999997,restaurante,1529,restaurant
2629,FoodLifeFamily,4.3,80,39.4960743,-0.37537129999999996,restaurante,1518,restaurant
2630,L'arrosseta,4.7,77,39.4857172,-0.3638137,restaurante,1412,restaurant
2631,Kyoto,4.3,2049,39.48999999999999,-0.3627778,restaurante,1534,bar
2632,Saigon Saigon,4.0,44,39.4886724,-0.3643131,restaurante,1534,restaurant
2633,Ratpenat,3.5,6,39.4837771,-0.35951669999999997,restaurante,1415,bar
2634,Casa Comer Comer,4.2,305,39.4898763,-0.38174440000000004,restaurante,0533,restaurant
2635,Restaunte pizzeria Oliver,4.6,128,39.4967263,-0.37476090000000006,restaurante,1518,restaurant
2636,Restaurante Castellar Brasas,4.2,627,39.4890045,-0.38975329999999997,restaurante,1610,restaurant
2637,Restaurante Pizzería Boloñesa,4.4,442,39.4901573,-0.3831803,restaurante,1606,restaurant
2638,Restaurant La Pagoda,4.2,343,39.489188,-0.3718157,restaurante,0542,restaurant
2639,Restaurante Asador El Parque,4.2,379,39.4951171,-0.39510850000000003,restaurante,1614,restaurant
2640,CANDILEJAS - Cafe & Restaurante - CORTES VALENCIANAS,4.0,194,39.491372,-0.400922,restaurante,0418,bar
2641,Restaurante Nuevo Estadio,4.2,218,39.490460600000006,-0.3950645,restaurante,1603,restaurant
2642,Comidas Para Llever Ćafetería D,5.0,1,39.4935805,-0.4003862,restaurante,1619,restaurant
2643,Restaurante Vinoteca La Dehesa,4.3,944,39.4950778,-0.4003179,restaurante,1619,restaurant
2644,"Voltereta, Bienvenido a casa",4.3,2233,39.4926185,-0.40026059999999997,restaurante,1619,restaurant
2645,Restaurante Arrocería Racó de L'Arnau,4.2,437,39.49183529999999,-0.40125570000000005,restaurante,0418,restaurant
2646,Restaurante Camp de Turia,4.5,107,39.4943302,-0.40435190000000004,restaurante,1804,restaurant
2647,La trilogia,4.1,376,39.4903977,-0.4021002,restaurante,0418,restaurant
2648,Restaurante Azahar,3.8,60,39.4636456,-0.3234725,restaurante,1112,restaurant
2649,La Cabaña,4.3,33,39.461481899999995,-0.33438629999999997,restaurante,1104,restaurant
2650,Restaurant Balandret,3.9,930,39.464034999999996,-0.32310300000000003,restaurante,1112,restaurant
2651,Restaurante la Cantinella,4.6,430,39.4668528,-0.3356333,restaurante,1301,restaurant
2652,RESTAURANTE CASA CHAPARRO,3.7,23,39.4635386,-0.323291,restaurante,1112,restaurant
2653,Tasca Villamar,4.5,136,39.4724948,-0.33623109999999995,restaurante,1141,restaurant
2654,Som de Mar Restaurante,4.5,294,39.4631835,-0.3323271,restaurante,1108,restaurant
2655,Cervecería El Rincón,3.9,1828,39.473393,-0.343978,restaurante,1314,restaurant
2656,Bar La Rioja 6,3.7,609,39.4712026,-0.3348739,restaurante,1141,bar
2657,Restaurante Paseo,3.8,120,39.4633876,-0.3363982,restaurante,1105,restaurant
2658,Kjaras Valencia,4.1,99,39.448819500000006,-0.3344241,restaurante,1146,restaurant
2659,Restaurant Mediterráneo,3.9,1461,39.4216201,-0.3344145,restaurante,1907,restaurant
2660,Restaurante Maremar,3.9,874,39.4140076,-0.33319740000000003,restaurante,1907,restaurant
2661,Restaurante Pinedo Nova Conca,4.2,1091,39.42267289999999,-0.33661929999999995,restaurante,1906,restaurant
2662,Restaurante Novamar,4.2,411,39.4788524,-0.32450209999999996,restaurante,1138,restaurant
2663,Restaurant Duna Port | Arrosseria a la Marina de València,3.8,795,39.45748469999999,-0.32615120000000003,restaurante,1106,restaurant
2664,Quiosc Duana,4.5,1466,39.4626264,-0.3267569,restaurante,1106,restaurant
2666,Restaurante El Puerto,3.6,204,39.45670490000001,-0.3312226,restaurante,1102,restaurant
2667,Oganyo,4.6,252,39.4749446,-0.35486799999999996,restaurante,0626,restaurant
2668,Nueva Viridiana,4.4,175,39.476324299999995,-0.351024,restaurante,1322,restaurant
2669,Fuji,4.4,1836,39.4770546,-0.3529563,restaurante,1326,restaurant
2670,La Principal,4.4,1015,39.4717847,-0.35597280000000003,restaurante,0615,restaurant
2671,TOC,4.7,126,39.472029,-0.3393845,restaurante,1325,restaurant
2672,Restaurant Els Angels,3.7,712,39.473760799999994,-0.32446840000000005,restaurante,1119,restaurant
2673,Rincón de Adriana,4.6,917,39.479230799999996,-0.32793590000000006,restaurante,1135,restaurant
2674,Tot Brasa,3.9,896,39.47521589999999,-0.3303374,restaurante,1131,restaurant
2675,Germans Barberà,4.1,2399,39.475522999999995,-0.329339,restaurante,1132,restaurant
2676,SHAHI RESTAURANTE (حلال),4.5,1518,39.4719717,-0.3391223,restaurante,1325,restaurant
2678,Wood restaurant,4.2,147,39.4696702,-0.3460827,restaurante,1310,restaurant
2679,Cheers Valencia,4.3,341,39.4716643,-0.3417349,restaurante,1304,meal_delivery
2680,Caf Restaurante Riojas&moya,5.0,1,39.4734847,-0.34193140000000005,restaurante,1314,restaurant
2681,Restaurante La Princesa,4.3,298,39.47327629999999,-0.3278698,restaurante,1119,restaurant
2682,Restaurante Singapur,3.9,416,39.47058079999999,-0.33801020000000004,restaurante,1151,restaurant
2683,Restaurante Salón Museo,3.7,53,39.500448,-0.3927184,restaurante,1623,restaurant
2686,Bar Restaurante Hort I Mar,4.1,240,39.5167122,-0.37631509999999996,restaurante,1703,bar
2732,"Cafetería Restaurante ""EL PARQUE"" (Benimamet)",4.4,337,39.5020042,-0.4232241,restaurante,1807,meal_delivery
2761,RESTAURANTE LAHIVER,4.2,820,39.3570656,-0.32185949999999997,restaurante,1908,restaurant
2762,Restaurante Ca Jaume,4.1,555,39.310178,-0.3176393,restaurante,1909,restaurant
2763,Ca Pepe,4.1,2035,39.38271629999999,-0.33247170000000004,restaurante,1908,bar
2767,Restaurante La Albufera,4.2,2462,39.310314500000004,-0.3176091,restaurante,1909,restaurant
2769,Nou Racó,4.3,2413,39.3259601,-0.31956009999999996,restaurante,1909,restaurant
2770,Arrosseria Vicent,3.4,515,39.382812799999996,-0.33247109999999996,restaurante,1908,restaurant
2771,Restaurante Leo,4.5,566,39.3833639,-0.3330639,restaurante,1908,restaurant
2773,Restaurante Arrocería Duna,3.8,2213,39.3741469,-0.321911,restaurante,1908,bar
2775,Pizzería di marco,4.4,230,39.383543200000005,-0.33291509999999996,restaurante,1908,restaurant
2777,Les Mallades,3.9,83,39.388771399999996,-0.33177979999999996,restaurante,1907,restaurant
2778,Casa Teresa,4.2,1753,39.38357070000001,-0.33260700000000004,restaurante,1908,bar
2781,Restaurante Pinares 14,3.8,279,39.382914899999996,-0.332552,restaurante,1908,restaurant
2782,Mikkonos,4.5,718,39.3876472,-0.3272173,restaurante,1908,restaurant
2789,Restaurante Casa Borràs,4.1,1429,39.4202593,-0.3400015,restaurante,1907,restaurant
2790,La Omma Gastrobar,4.6,545,39.42094000000001,-0.33554,restaurante,1907,restaurant
2791,Asador Ca Llàcer,4.3,588,39.4304395,-0.393701,restaurante,1912,restaurant
2792,Amador CERVECERÍA RESTAURANTE,3.2,233,39.4654933,-0.3654914,restaurante,0252,restaurant
2796,Tasca Rogelio,4.3,466,39.3085347,-0.3179692,restaurante,1909,restaurant
2798,Restaurante Marenostrum,4.4,990,39.3078461,-0.29461079999999995,restaurante,1916,restaurant
2808,Casa Eusebio,3.8,714,39.27912999999999,-0.27614,restaurante,1916,restaurant
2809,Restaurante Arrocería El Carranc,3.7,706,39.299163899999996,-0.28958629999999996,restaurante,1916,restaurant
2814,Bar Restaurante Pantaló,4.0,142,39.302395399999995,-0.2917867,restaurante,1916,bar
2815,Albufera Parc,4.0,7,39.3152295,-0.31949629999999996,restaurante,1909,restaurant
2816,Restaurante El Rek,4.0,1157,39.3127555,-0.31918559999999996,restaurante,1909,restaurant
2817,Restaurante Bon Aire,4.5,2734,39.3085574,-0.3176813,restaurante,1909,bar
2818,Quiques Restaurant,4.4,148,39.310005600000004,-0.3175531,restaurante,1909,restaurant
2819,Pizzeria Devesa Gardens,3.3,56,39.3225059,-0.3107368,restaurante,1909,restaurant
2820,Restaurante L'Illa,4.1,424,39.310524900000004,-0.31805429999999996,restaurante,1909,restaurant
2821,Restaurante La Casota,4.3,345,39.310613599999996,-0.31718670000000004,restaurante,1909,restaurant
2822,Restaurante Planta Azul,4.4,1015,39.3113371,-0.3181837,restaurante,1909,restaurant
2823,Restaurante El Graner,4.5,735,39.31204,-0.317556,restaurante,1909,restaurant
2832,Restaurant L'horta,4.2,72,39.431793299999995,-0.3788864,restaurante,1901,restaurant
2836,Restaurante la Huerta,4.1,70,39.432618700000006,-0.3916199,restaurante,1914,restaurant
2841,Bar Restaurante ¡YA!,3.9,13,39.4617529,-0.4132603,restaurante,0824,restaurant
2858,El Palmar,4.3,36,39.312965500000004,-0.31717249999999997,restaurante,1909,restaurant
2859,Restaurante Mateu,4.4,1109,39.31226420000001,-0.3178934,restaurante,1909,restaurant
2860,RESTAURANTE EL PALMAR,3.7,1549,39.309740500000004,-0.3180269,restaurante,1909,restaurant
2861,Restaurante la Isla,4.0,348,39.3104084,-0.31814349999999997,restaurante,1909,restaurant
2862,Llar del Pescador,3.7,374,39.30991160000001,-0.317714,restaurante,1909,restaurant
2864,Restaurante El Perellonet,4.0,417,39.308262,-0.2981054,restaurante,1916,restaurant
2869,Bar Rst. Casa Pote,3.7,134,39.382912,-0.33369299999999996,restaurante,1908,bar
2870,Restaurante Dehesa José Luis,3.7,1511,39.3805875,-0.3240014,restaurante,1908,restaurant
2871,JULIANA Restaurante (El Saler),4.2,136,39.38329179999999,-0.3326103,restaurante,1908,restaurant
2872,Restaurante Wakaya,3.2,678,39.4067917,-0.33569840000000006,restaurante,1907,restaurant
2873,Nao Borraset,4.0,2268,39.424391799999995,-0.3373624,restaurante,1906,restaurant
2874,"Restaurante Tropical en Pinedo, Valencia",3.9,1914,39.418902,-0.33464,restaurante,1907,restaurant
2875,Restaurante Genuina,4.6,1094,39.4226036,-0.34054829999999997,restaurante,1906,restaurant
2876,Restaurante la ferrera,4.2,1791,39.420805,-0.334231,restaurante,1907,restaurant
2877,Chiringuito La Base,5.0,5,39.4278217,-0.3295396,restaurante,1106,restaurant
2878,Bar Cafetería L'Horta,4.4,462,39.428545,-0.36388400000000004,restaurante,1903,cafe
2889,La Solana,4.0,136,39.50219379999999,-0.42105829999999994,restaurante,1806,restaurant
2890,Tavella (Pablo Chirivella),4.5,781,39.495883899999995,-0.40743850000000004,restaurante,1804,restaurant
2919,Banco Sabadell,1.5,21,39.4619596,-0.4005333,bancos,0836,bank
2920,Bankia - Oficina 6123,2.1,14,39.4697537,-0.4035614,bancos,0711,bank
2921,Bankia - Oficina 6529,2.9,11,39.4624313,-0.4024966,bancos,0837,bank
2922,Oficina Banco Santander,1.7,9,39.463598,-0.4013973,bancos,0826,bank
2923,Bankia,1.9,15,39.4698805,-0.41418469999999996,bancos,0721,bank
2926,Banco de España,3.7,30,39.470302000000004,-0.374603,bancos,0131,bank
2927,Oficina Banco Santander,1.9,7,39.471805700000004,-0.3988243,bancos,0741,bank
2928,Bankia - Oficina 6249,3.8,18,39.4741218,-0.39685790000000004,bancos,0703,bank
2930,Bankia - Oficina 6526,1.9,21,39.471513200000004,-0.398704,bancos,0741,bank
2931,Bankia - Oficina 6584,2.0,7,39.467424900000005,-0.4143036,bancos,0739,bank
2933,Bankinter,2.5,2,39.4674444,-0.39147,bancos,0709,bank
2934,Bankia - Oficina 1326,3.4,14,39.4812153,-0.3921301,bancos,0401,bank
2935,Oficina Banco BBVA,1.9,29,39.4623496,-0.3981252,bancos,0822,bank
2937,Bankia - Oficina 6535,2.8,4,39.4547271,-0.40388909999999995,bancos,0834,bank
2938,Oficina Banco Santander,3.3,24,39.4551138,-0.3909308,bancos,0913,bank
2939,Bankia - Oficina 6358,1.7,7,39.4660336,-0.39146020000000004,bancos,0802,bank
2940,Bankia - Oficina 6174,4.0,4,39.4682711,-0.3922816,bancos,0708,bank
2941,Bankia - Oficina 1322,1.7,25,39.4533256,-0.3922989000000001,bancos,0924,bank
2942,Bankia - Oficina 6037,1.2,9,39.448433,-0.38965690000000003,bancos,0918,bank
2943,Sabadell Bank,1.6,21,39.4655044,-0.3940853,bancos,0805,bank
2944,Banco Mediolanum,3.0,2,39.4561936,-0.3634347,bancos,1036,bank
2945,Sabadell Bank,2.6,10,39.4490287,-0.389531,bancos,0918,bank
2946,Bankia,0.0,0,39.454722600000004,-0.4039026,bancos,0834,bank
2947,Oficina Banco Santander,1.9,14,39.457430200000005,-0.3872874,bancos,0905,bank
2948,Triodos Bank Valencia,2.8,58,39.4724213,-0.36777329999999997,bancos,0109,bank
2949,Bankia - Oficina 6292,3.0,8,39.4614915,-0.3920129000000001,bancos,0814,bank
2950,Bankia - Oficina 9644,3.1,19,39.4550565,-0.3910714,bancos,0913,bank
2951,Oficina Banco Santander,3.3,16,39.444914000000004,-0.3905579,bancos,0933,bank
2952,Banco Sabadell,1.9,12,39.4539635,-0.3751099,bancos,1022,bank
2953,Bankia - Oficina 6513,2.8,9,39.4449016,-0.3918374,bancos,0934,bank
2954,Oficina Banco BBVA,1.5,22,39.448223999999996,-0.3894081,bancos,0928,bank
2955,Banca March,5.0,2,39.46610099999999,-0.37162790000000007,bancos,0233,bank
2956,Bankia - Oficina 6241,3.7,11,39.4604,-0.374544,bancos,0219,bank
2957,Banca March,0.0,0,39.47310179999999,-0.3744734,bancos,0128,bank
2958,Banco Pichincha,2.7,17,39.46463079999999,-0.372776,bancos,0214,bank
2959,Bankia - Oficina 6394,1.5,13,39.4555084,-0.3743033,bancos,1021,bank
2960,Bankinter,2.3,10,39.479944,-0.39029400000000003,bancos,0401,bank
2961,Bankia - Oficina 1321,2.0,10,39.47078399999999,-0.385677,bancos,0349,bank
2962,Bankia - Oficina 5780,2.8,13,39.474087899999994,-0.3881269,bancos,0319,bank
2963,Bankia - Oficina 6155,2.2,23,39.4662278,-0.38648340000000003,bancos,0341,bank
2964,BBVA,1.7,39,39.4656875,-0.3812517,bancos,0313,bank
2965,Bankia - Oficina 6000,1.9,14,39.472884,-0.3786842,bancos,0126,bank
2966,Bankia - Oficina 6349,2.9,7,39.4694886,-0.3899131,bancos,0317,bank
2967,Oficina Banco Santander,1.7,36,39.471306,-0.3860582,bancos,0349,bank
2968,Novo Banco - Valencia,1.0,2,39.4712112,-0.37522259999999996,bancos,0128,bank
2969,Oficina Banco Santander,1.7,7,39.4767905,-0.40412859999999995,bancos,0419,bank
2970,Bankia - Oficina 6159,1.0,2,39.4822814,-0.3927966,bancos,0401,bank
2971,Oficina Banco Santander,2.3,6,39.483605,-0.39729200000000003,bancos,0402,bank
2972,Bankia - Oficina 1343,2.1,21,39.487043299999996,-0.39376079999999997,bancos,1628,bank
2973,Banco Sabadell,2.2,15,39.4788583,-0.398237,bancos,0406,bank
2974,Bankia - Oficina 6115,3.0,1,39.482477200000005,-0.3974729,bancos,0403,bank
2975,Oficina Banco BBVA,2.8,28,39.4786644,-0.39496420000000004,bancos,0420,bank
2976,Bankia,2.0,1,39.4823503,-0.3930883,bancos,0401,bank
2977,Bankia - Oficina 6585,3.5,4,39.4854125,-0.3976166,bancos,0417,bank
2978,Oficina Banco Santander,1.8,9,39.4921784,-0.40151129999999996,bancos,0418,bank
2979,Bankia - Oficina 6085,0.0,0,39.49506940000001,-0.3920749,bancos,1626,bank
2980,Oficina Banco BBVA,2.4,17,39.4927429,-0.401953,bancos,0418,bank
2981,Arquia Banca,1.6,21,39.4686379,-0.37177899999999997,bancos,0236,bank
2982,Bankinter,1.8,5,39.466014,-0.3718094,bancos,0233,bank
2983,Bankia - Oficina 6272,1.5,21,39.462805100000004,-0.3713183,bancos,0213,bank
2984,Banco Mediolanum,1.0,2,39.4687786,-0.3738031,bancos,0131,bank
2985,ABANCA,1.7,50,39.469051799999995,-0.376127,bancos,0132,bank
2986,Oficina Banco Santander,1.7,26,39.4669599,-0.369558,bancos,0235,bank
2987,Oficina Banco Santander,1.7,20,39.461002,-0.3877183,bancos,0903,bank
2988,Bankia - Oficina 6074,2.4,18,39.4593438,-0.3882928,bancos,0904,bank
2989,Bankia - Oficina 6256,3.0,4,39.443775099999996,-0.3678349,bancos,1031,bank
2990,Bankia,1.7,10,39.447339899999996,-0.3801355,bancos,1029,bank
2992,Sabadell Bank,3.4,14,39.455525099999996,-0.3586281,bancos,1053,bank
2993,Oficina Banco Santander - Smart Red,1.7,17,39.4528548,-0.37444140000000004,bancos,1026,bank
2994,Oficina Banco Santander,2.5,11,39.4567544,-0.3640414,bancos,1005,bank
2995,ABANCA,1.7,36,39.462638,-0.3636010000000001,bancos,0204,bank
2996,Banca March,5.0,1,39.471409200000004,-0.36818320000000004,bancos,0239,bank
2997,Bankia - Oficina 6001,2.1,15,39.4647486,-0.3663051,bancos,0251,bank
2998,Banco Sabadell,2.0,11,39.4635066,-0.3658985,bancos,0253,bank
2999,Sabadell Bank,4.2,5,39.4617443,-0.36252059999999997,bancos,1001,bank
3000,Sabadell Bank,2.3,20,39.461357899999996,-0.37163320000000005,bancos,0226,bank
3001,Oficina Banco BBVA,3.3,12,39.4656027,-0.3739828,bancos,0233,bank
3002,Bankia - Oficina 6309,1.7,6,39.478145,-0.37475990000000003,bancos,0103,bank
3003,banco mediolanum,4.2,15,39.47364839999999,-0.37097600000000003,bancos,0108,bank
3004,Santander Private Banking,3.3,3,39.476190100000004,-0.3658323,bancos,0601,bank
3005,Bankia - Oficina 6503,2.0,10,39.4814711,-0.37097470000000005,bancos,0528,bank
3006,Oficina Banco Santander - Smart Red,1.8,8,39.4716605,-0.3686761,bancos,0239,bank
3007,Bankia | Caixabank - Oficina 9932,1.8,4,39.4701986,-0.3691525,bancos,0237,bank
3008,Banco Sabadell - Servicio de Caja Automatizada,2.4,14,39.4710533,-0.3730973,bancos,0130,bank
3009,Bankia - Oficina 6387,1.8,9,39.4866691,-0.37471540000000003,bancos,0540,bank
3010,Bankia - Oficina 6561,1.8,19,39.490764500000004,-0.3826127,bancos,1606,bank
3011,Bankia - Oficina 6102,1.9,21,39.487625,-0.388588,bancos,0412,bank
3012,Sabadell Bank,1.7,15,39.492380299999994,-0.3832567,bancos,1624,bank
3013,Bankia - Oficina 6282,1.6,20,39.4952661,-0.3716392,bancos,1515,bank
3014,Sabadell Bank,2.3,12,39.488894099999996,-0.3893482,bancos,1610,bank
3015,Banco Sabadell,3.4,7,39.4917242,-0.3673842,bancos,1533,bank
3016,Bankia - Oficina 6173,2.4,13,39.489416799999994,-0.375004,bancos,0538,bank
3017,Oficina Banco Santander,1.0,8,39.488968299999996,-0.3901962,bancos,1602,bank
3018,Oficina Banco Santander,2.3,30,39.4697127,-0.34656040000000005,bancos,1310,bank
3019,Bankia - Oficina 6161,3.1,21,39.4746992,-0.3478107,bancos,1324,bank
3020,Bankia - Oficina 6406,2.1,7,39.464901,-0.342014,bancos,1214,bank
3021,Banco Sabadell,2.2,14,39.4733505,-0.3478695,bancos,1311,bank
3022,local cursos Bankia,3.2,24,39.4693625,-0.3466301000000001,bancos,1310,bank
3023,Bankia - Oficina 6448,2.4,21,39.46271369999999,-0.3441946,bancos,1230,bank
3024,Oficina Banco Santander,2.0,3,39.4675765,-0.35758850000000003,bancos,0613,bank
3025,Bankia - Oficina 6559,2.1,8,39.4680603,-0.3506906,bancos,1223,bank
3026,Oficina Banco BBVA,2.1,17,39.473304600000006,-0.3472324,bancos,1311,bank
3027,Oficina Banco Santander,2.7,23,39.478396000000004,-0.3588142,bancos,0624,bank
3028,Oficina Banco BBVA,3.2,37,39.4678786,-0.3497151,bancos,1201,bank
3029,Bankia - Oficina 6388,5.0,1,39.469086,-0.3458120000000001,bancos,1310,bank
3030,Banco Sabadell,1.7,12,39.4679177,-0.3564018,bancos,0613,bank
3031,Bankia - Oficina 6176,2.1,14,39.471197100000005,-0.35865559999999996,bancos,0607,bank
3032,Bankinter,2.4,11,39.4610641,-0.3356906,bancos,1104,bank
3033,Bankinter,2.2,6,39.458830999999996,-0.34668899999999997,bancos,1242,bank
3034,"Carrer del Dalt de la Mar, 72, Nazaret.",5.0,1,39.44961729999999,-0.333839,bancos,1146,bank
3035,Bankia - Oficina 5763,2.4,7,39.460799400000006,-0.3361322,bancos,1101,bank
3036,Bankia - Oficina 6588,3.4,10,39.449270399999996,-0.33391609999999994,bancos,1146,bank
3037,Bankia - Oficina 6525,2.4,8,39.4719338,-0.3296341,bancos,1121,bank
3038,Bankia - Oficina 6160,2.6,12,39.459663,-0.3505259000000001,bancos,1241,bank
3039,Bankia - Oficina 2904,2.1,8,39.465655600000005,-0.3292299,bancos,1114,bank
3040,Bankinter,3.0,6,39.490494299999995,-0.3654374,bancos,1533,bank
3041,Bankia - Oficina 6546,2.5,15,39.4816872,-0.35648159999999995,bancos,1401,bank
3042,Bankinter,5.0,5,39.4837842,-0.3624844,bancos,1402,bank
3043,Oficina Banco BBVA,2.2,18,39.491293,-0.3659124,bancos,1533,bank
3045,Oficina Banco Santander,1.8,13,39.485698299999996,-0.36175490000000005,bancos,1410,bank
3046,Bankia - Oficina 6587,3.4,8,39.485929999999996,-0.3595312,bancos,1409,bank
3047,Banco Sabadell,2.3,3,39.48101,-0.362566,bancos,0620,bank
3048,Bankia - Oficina 6166,3.3,3,39.4805778,-0.364306,bancos,0621,bank
3049,Bankia - Oficina 6537,1.0,7,39.489109,-0.36008379999999995,bancos,1418,bank
3050,Sabadell Bank,2.6,15,39.483462,-0.36995300000000003,bancos,0527,bank
